recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,raw_recording_id,confidence,has_other
717780789_551,6,1,37.808,562.5,39.952,4406.25,717780789,0.9999703168869019,0
71c22a29b_552,8,1,55.8133,3750.0,59.93600000000001,5531.25,71c22a29b,0.9320825934410095,1
71cf9646b_553,19,1,28.2347,281.25,29.7867,2812.5,71cf9646b,0.9963358640670776,1
71cf9646b_554,15,1,11.8293,93.75,15.1733,1125.0,71cf9646b,0.9385098814964294,1
71db64300_555,23,1,19.3074,7235.16,25.391,11283.4,71db64300,0.9970479607582092,0
71e134a57_556,1,1,36.7947,3843.75,37.6907,5625.0,71e134a57,0.9993289709091187,0
7227068d3_557,7,1,32.2293,4687.5,35.3707,11437.5,7227068d3,0.8101273775100708,1
725c5b6f1_558,8,1,53.2587,3750.0,57.3813,5531.25,725c5b6f1,0.9894238114356995,0
7277aa5a8_559,17,4,55.5307,1406.25,58.1387,3937.5,7277aa5a8,0.9999828338623047,0
728459067_560,10,1,18.7559,947.461,21.1998,10852.7,728459067,0.010693822987377644,1
728459067_561,10,1,4.2144,947.461,6.6583,10852.7,728459067,0.013209681957960129,1
7295291a7_562,1,1,5.3173,3843.75,6.2133,5625.0,7295291a7,0.9991375207901001,0
72a9f19b4_563,16,4,10.3413,3093.75,12.175999999999998,4593.75,72a9f19b4,0.9997890591621399,0
72ccf4de7_564,20,1,36.9813,2343.75,40.4213,5718.75,72ccf4de7,0.8899530172348022,1
7341161bd_565,17,4,13.1425,1464.26,16.9215,4565.04,7341161bd,0.9995806813240051,0
737d85472_566,23,4,29.3152,6459.96,37.239000000000004,11627.9,737d85472,0.964201033115387,0
738e4dcb5_567,9,1,53.2747,843.75,56.8373,5718.75,738e4dcb5,0.9999597072601318,0
73c4d8db8_568,17,4,52.0243,1464.26,55.8034,4565.04,73c4d8db8,0.9923519492149353,0
73f2ff0fd_569,3,1,30.8907,1031.25,31.631999999999998,2812.5,73f2ff0fd,0.39016830921173096,1
7403b8dde_570,4,1,5.1413,2343.75,6.9973,4218.75,7403b8dde,0.9973058700561523,0
7448edc55_571,1,1,20.16,3843.75,21.055999999999997,5625.0,7448edc55,0.02744762971997261,1
745171bf2_572,6,1,4.1547,562.5,6.2987,4406.25,745171bf2,0.9995217323303223,0
7476d961f_573,16,4,18.48,3093.75,20.3147,4593.75,7476d961f,0.9999997615814209,0
7478fd629_574,18,1,37.936,3187.5,38.6293,5062.5,7478fd629,0.9999086856842041,0
74a117970_575,20,1,7.4987,1312.5,12.88,6093.75,74a117970,0.9999904632568359,0
74c1043c9_576,14,1,56.0107,2531.25,56.5973,5531.25,74c1043c9,0.9963627457618713,0
74fbde29b_577,18,1,51.8827,3187.5,52.576,5062.5,74fbde29b,0.07756473869085312,1
750e35881_578,4,1,51.056000000000004,2343.75,52.912,4218.75,750e35881,0.9898040294647217,0
755d6c7eb_579,17,4,14.4427,1406.25,17.0507,3937.5,755d6c7eb,0.9993832111358643,0
7583b7c0c_580,17,4,23.8005,1464.26,27.5795,4565.04,7583b7c0c,0.2167421579360962,1
75c8ccce9_581,14,1,12.592,2531.25,13.1787,5531.25,75c8ccce9,0.042470160871744156,1
76b4b3f7f_582,9,1,55.44,843.75,59.0027,5718.75,76b4b3f7f,0.9996021389961243,0
76bcc78f1_583,21,1,1.376,3281.25,2.4693,4125.0,76bcc78f1,0.9910323023796082,0
77299bde7_584,8,1,5.7227,3750.0,9.8453,5531.25,77299bde7,0.9900631308555603,0
77299bde7_585,21,1,42.3787,3281.25,43.472,4125.0,77299bde7,0.9491252303123474,1
772bd1045_586,13,1,52.8587,93.75,53.4827,843.75,772bd1045,0.983308732509613,0
774912d66_587,23,4,29.7215,6459.96,37.6454,11627.9,774912d66,0.9935913681983948,0
774912d66_588,23,4,16.9157,6459.96,24.8395,11627.9,774912d66,0.9943283200263977,0
774d13e9c_589,9,1,39.04,843.75,42.6027,5718.75,774d13e9c,0.9727979302406311,1
7764cbbfd_590,10,1,5.7121,947.461,8.156,10852.7,7764cbbfd,0.998860239982605,0
7765e82d3_591,13,1,58.3147,93.75,58.9387,843.75,7765e82d3,0.9999803304672241,0
7768c96f2_592,1,1,10.016,3843.75,10.912,5625.0,7768c96f2,0.9933446645736694,1
778ab401f_593,21,1,11.5573,3281.25,12.6507,4125.0,778ab401f,0.9857827425003052,0
77a7a66fc_594,10,1,42.1616,947.461,44.6055,10852.7,77a7a66fc,0.9938750863075256,1
77cf1b7e3_595,21,1,1.376,3281.25,2.4693,4125.0,77cf1b7e3,0.9103798866271973,1
77e82339a_596,7,1,46.9013,4687.5,50.0427,11437.5,77e82339a,0.9022893905639648,0
77f2b9543_597,6,1,49.88800000000001,562.5,52.032,4406.25,77f2b9543,0.9999659061431885,0
784eb5d7f_598,21,1,55.8987,3281.25,56.992,4125.0,784eb5d7f,0.8424814343452454,0
7859fda05_599,23,4,51.5251,6459.96,59.4489,11627.9,7859fda05,0.02032916247844696,1
7878d8306_600,17,1,48.7253,1312.5,55.1787,3937.5,7878d8306,0.11174909770488739,1
787c0db92_601,4,1,39.5733,2531.25,41.76,4031.25,787c0db92,0.9964165687561035,0
7893b8f70_602,0,1,3.7013,5906.25,4.496,8250.0,7893b8f70,0.8176909685134888,0
78941c48b_603,17,1,52.88,1312.5,59.3333,3937.5,78941c48b,0.999721109867096,0
78f515b6f_604,7,1,32.1067,4687.5,35.24800000000001,11437.5,78f515b6f,0.20191533863544464,1
7925510fe_605,4,1,34.7307,2531.25,36.9173,4031.25,7925510fe,0.9645932912826538,0
796ab9da1_606,15,1,39.312,93.75,42.65600000000001,1125.0,796ab9da1,0.9991357922554016,0
79b28cad5_607,4,1,57.7013,2343.75,59.5573,4218.75,79b28cad5,0.993626594543457,0
79f38de91_608,23,1,21.0721,7235.16,27.1557,11283.4,79f38de91,0.9980143308639526,0
79f7b3873_609,15,1,3.0453,93.75,6.3893,1125.0,79f7b3873,0.9977735877037048,0
7a396818c_610,21,1,48.72,3281.25,49.8133,4125.0,7a396818c,0.998505711555481,0
7a49b2465_611,12,1,35.0933,562.5,38.2293,3281.25,7a49b2465,0.9999715089797974,0
7a5789516_612,5,1,9.8667,4781.25,12.2187,10406.2,7a5789516,0.998809814453125,0
7a9d46229_613,22,1,15.5093,10687.5,17.1147,13687.5,7a9d46229,0.9994102716445923,0
7a9d46229_614,5,1,52.7627,4781.25,55.1147,10406.2,7a9d46229,0.8359101414680481,0
7ab084435_615,10,1,15.8186,947.461,18.2625,10852.7,7ab084435,0.9982984662055969,0
7ad715d6d_616,19,1,41.552,281.25,43.104,2812.5,7ad715d6d,0.9999368190765381,0
7ada8c4da_617,3,1,16.4267,1031.25,17.168,2812.5,7ada8c4da,0.2118563950061798,1
7b287d190_618,20,1,44.8107,1312.5,50.192,6093.75,7b287d190,0.999474823474884,0
7b4ee85a5_619,1,1,37.4613,3843.75,38.3573,5625.0,7b4ee85a5,0.9823635816574097,0
7b79194b3_620,5,1,9.6,4781.25,11.952,10406.2,7b79194b3,0.08261319249868393,1
7c858b1f2_621,20,1,33.3707,1312.5,38.751999999999995,6093.75,7c858b1f2,0.9789515137672424,0
7caaeb706_622,17,4,47.008,1406.25,49.61600000000001,3937.5,7caaeb706,0.999531626701355,0
7cc6d509a_623,19,1,30.3947,281.25,31.9467,2812.5,7cc6d509a,0.9997777342796326,0
7cd8ce712_624,20,1,24.7733,2343.75,28.2133,5718.75,7cd8ce712,0.03380116820335388,1
7dec0f472_625,10,1,52.4365,947.461,54.8804,10852.7,7dec0f472,0.9975771307945251,0
7e0d06929_626,10,1,37.5409,947.461,39.9848,10852.7,7e0d06929,0.9994637370109558,0
7e370f1f3_627,14,1,46.06399999999999,2531.25,46.6507,5531.25,7e370f1f3,0.4627179503440857,0
7ed4d3ca1_628,14,1,17.952,3750.0,18.224,6468.75,7ed4d3ca1,0.9718666672706604,1
7f07486d1_629,23,1,32.4963,7235.16,38.58,11283.4,7f07486d1,0.9944167137145996,0
7f082c82d_630,8,1,29.36,3750.0,33.4827,5531.25,7f082c82d,0.9887597560882568,0
7f5f71e31_631,6,1,22.5013,562.5,24.5227,3187.5,7f5f71e31,0.9999938011169434,0
7f6df469c_632,4,1,44.288000000000004,2531.25,46.4747,4031.25,7f6df469c,0.06162417307496071,1
7f737a9c4_633,13,1,43.0507,93.75,43.6747,843.75,7f737a9c4,0.9978610873222351,0
7f8fab554_634,4,1,14.24,2343.75,16.096,4218.75,7f8fab554,0.9998980760574341,0
7f9246130_635,4,1,0.5173,2343.75,2.3733,4218.75,7f9246130,0.9980124235153198,0
7f9b94a29_636,1,1,6.8427,3843.75,7.7387,5625.0,7f9b94a29,0.9987826943397522,0
802907092_637,23,4,45.3486,6459.96,53.2724,11627.9,802907092,0.3422866463661194,1
804fa03e1_638,15,1,53.7013,93.75,57.0453,1125.0,804fa03e1,0.9982483386993408,0
80590e499_639,21,1,7.4933,3281.25,8.5867,4125.0,80590e499,0.9777568578720093,1
807efd6bb_640,3,1,52.4427,1031.25,53.184,2812.5,807efd6bb,0.7487480044364929,0
8080b2283_641,13,1,52.1867,93.75,52.8107,843.75,8080b2283,0.9549322128295898,1
80c09eb56_642,8,1,35.3333,3750.0,39.455999999999996,5531.25,80c09eb56,0.9958269000053406,1
818a1635a_643,21,1,13.9253,3281.25,15.0187,4125.0,818a1635a,0.5718401670455933,1
819afd877_644,4,1,36.32,2343.75,38.176,4218.75,819afd877,0.999809205532074,0
81b493ca3_645,4,1,2.656,2343.75,4.512,4218.75,81b493ca3,0.998847484588623,0
81bcdeb06_646,20,1,36.8907,1312.5,42.272,6093.75,81bcdeb06,0.9998865127563477,0
8253e1640_647,11,1,41.0819,1808.79,42.2197,5684.77,8253e1640,0.9997983574867249,0
82a813386_648,21,1,2.1333,3281.25,3.2267,4125.0,82a813386,0.9132238626480103,1
82d59d24d_649,22,1,29.568,10687.5,31.1733,13687.5,82d59d24d,0.9995741248130798,0
82ff46226_650,23,4,15.9695,6459.96,23.8933,11627.9,82ff46226,0.9977551102638245,0
83028db30_651,11,1,27.7595,1808.79,28.8972,5684.77,83028db30,0.02114816941320896,1
838227e71_652,7,1,11.152000000000001,4687.5,14.2933,11437.5,838227e71,0.2715500295162201,1
84aed0cf9_653,6,1,57.7013,562.5,59.8453,4406.25,84aed0cf9,0.9988694787025452,0
84d2746ce_654,9,1,56.1813,1125.0,58.9867,5250.0,84d2746ce,0.18481899797916412,1
84fd342f8_655,12,1,13.0133,562.5,16.1493,3281.25,84fd342f8,0.9991040825843811,0
851c98ea8_656,18,1,52.8587,3187.5,53.552,5062.5,851c98ea8,0.5141202211380005,1
8531f27ff_657,7,1,54.912,4687.5,58.0533,11437.5,8531f27ff,0.8965444564819336,0
8574d9e81_658,14,1,27.872,2812.5,28.7947,4406.25,8574d9e81,0.9994315505027771,0
8593f9606_659,14,1,30.384,2531.25,30.9707,5531.25,8593f9606,0.9998456239700317,0
85b891a48_660,7,1,9.6533,4687.5,12.7947,11437.5,85b891a48,0.9875152111053467,0
85fd75b28_661,12,1,9.8453,562.5,12.9813,3281.25,85fd75b28,0.6183090209960938,1
868db1d19_662,23,4,21.0721,6459.96,28.9959,11627.9,868db1d19,0.983014702796936,0
86c44dd51_663,0,1,30.5653,5906.25,31.36,8250.0,86c44dd51,0.9987435936927795,1
871aff1b5_664,5,1,32.0053,4781.25,34.3573,10406.2,871aff1b5,0.9691680669784546,1
87b2981de_665,18,1,11.168,3187.5,11.8613,5062.5,87b2981de,0.12210381031036377,1
87b64a134_666,19,1,34.048,281.25,35.6,2812.5,87b64a134,0.9968518614768982,0
87bf9c992_667,19,1,46.3307,281.25,47.8827,2812.5,87bf9c992,0.9996440410614014,0
87db70dff_668,10,1,39.4507,947.461,41.8946,10852.7,87db70dff,0.9969505071640015,0
87e518677_669,7,1,41.4933,4687.5,44.6347,11437.5,87e518677,0.08266877382993698,1
880652c2a_670,23,4,0.2728,6459.96,8.1966,11627.9,880652c2a,0.9857860207557678,0
88186ba66_671,14,1,18.4373,2531.25,19.024,5531.25,88186ba66,0.9110651016235352,0
88b5c9c1b_672,5,1,39.7493,4781.25,42.1013,10406.2,88b5c9c1b,0.9988628625869751,0
88f783ab9_673,6,1,8.0747,562.5,10.2187,4406.25,88f783ab9,0.9985833168029785,0
890abb1e3_674,23,1,34.9751,7235.16,41.0587,11283.4,890abb1e3,0.9995724558830261,0
891822ace_675,9,1,51.728,843.75,55.2907,5718.75,891822ace,0.9999455213546753,0
896080a53_676,12,1,1.7280000000000002,562.5,4.864,3281.25,896080a53,0.9991720914840698,0
89898c3c9_677,8,1,38.9547,3750.0,43.0773,5531.25,89898c3c9,0.9979544878005981,0
89fe494b6_678,22,1,20.6187,10687.5,22.224,13687.5,89fe494b6,0.9992350339889526,0
8a0ee2e2c_679,8,1,4.7627,3750.0,8.8853,5531.25,8a0ee2e2c,0.5203927159309387,1
8a59b5c31_680,5,1,30.1973,4781.25,32.5493,10406.2,8a59b5c31,0.06849242746829987,1
8a63ca713_681,4,1,51.808,2531.25,53.9947,4031.25,8a63ca713,0.02054920792579651,1
8a99905ac_682,3,1,43.152,1031.25,43.8933,2812.5,8a99905ac,0.25195926427841187,1
8ad1a246f_683,13,1,27.1307,93.75,27.7547,843.75,8ad1a246f,0.9145186543464661,0
8b237e9eb_684,3,1,20.0747,1031.25,20.816,2812.5,8b237e9eb,0.8231181502342224,1
8b24f2f98_685,18,1,0.20800000000000002,3187.5,0.9013,5062.5,8b24f2f98,0.6675148010253906,1
8b68b817e_686,13,1,17.328,93.75,17.952,843.75,8b68b817e,0.9971816539764404,0
8c20115ce_687,15,1,17.7547,93.75,21.0987,1125.0,8c20115ce,0.9990251064300537,0
8c44ed2cf_688,10,1,56.6915,947.461,59.1354,10852.7,8c44ed2cf,0.9815467596054077,0
8dddf58e0_689,14,1,10.352,2812.5,11.2747,4406.25,8dddf58e0,0.9996638298034668,0
8e0f816f1_690,4,1,42.848,2343.75,44.70399999999999,4218.75,8e0f816f1,0.9996213912963867,0
8e2ff1226_691,2,1,2.144,468.75,3.92,3000.0,8e2ff1226,0.9994113445281982,0
8e56d782f_692,16,4,47.104,3093.75,48.9387,4593.75,8e56d782f,0.995225191116333,0
8eb0e591c_693,10,1,42.4635,947.461,44.9074,10852.7,8eb0e591c,0.9953597187995911,0
8ec8b0275_694,11,1,1.2829,1808.79,2.4207,5684.77,8ec8b0275,0.9998993873596191,0
8ee219910_695,6,1,42.56,562.5,44.70399999999999,4406.25,8ee219910,0.9999986886978149,0
8ef1d1114_696,15,1,55.4293,93.75,58.7733,1125.0,8ef1d1114,0.9994078874588013,0
8f0f2528a_697,21,1,7.392,3281.25,8.4853,4125.0,8f0f2528a,0.41259896755218506,1
8f3d579c8_698,17,1,4.496,1312.5,10.9493,3937.5,8f3d579c8,0.9988304972648621,0
8f821e1ef_699,13,1,17.7547,93.75,18.3787,843.75,8f821e1ef,0.9921557903289795,0
8f8e4f3e2_700,22,1,12.1173,10687.5,13.7227,13687.5,8f8e4f3e2,0.9925656318664551,0
8f942c9f5_701,6,1,20.2773,562.5,22.4213,4406.25,8f942c9f5,0.9999984502792358,0
8fa859d45_702,9,1,15.9093,843.75,19.472,5718.75,8fa859d45,0.9359608292579651,1
8ffe19a69_703,8,1,55.2267,3750.0,59.3493,5531.25,8ffe19a69,0.9498118162155151,0
908290ae2_704,21,1,11.6533,3281.25,12.7467,4125.0,908290ae2,0.9923861026763916,1
90a1eac6d_705,21,1,11.488,3281.25,12.5813,4125.0,90a1eac6d,0.9601279497146606,0
916eb2a00_706,22,1,0.6507,10687.5,2.256,13687.5,916eb2a00,0.9787684082984924,0
918ddce17_707,7,1,21.664,4687.5,24.8053,11437.5,918ddce17,0.5011597871780396,1
9251fdbdd_708,16,4,7.0187,3093.75,8.8533,4593.75,9251fdbdd,0.9984331727027893,0
9251fdbdd_709,16,4,38.592,3093.75,40.4267,4593.75,9251fdbdd,0.9988024234771729,0
92588122c_710,17,4,2.7947,1406.25,5.4027,3937.5,92588122c,0.9988034963607788,0
929d655d3_711,3,1,52.56,1031.25,53.3013,2812.5,929d655d3,0.7559477686882019,1
92ae9bcc2_712,10,1,24.9905,947.461,27.4344,10852.7,92ae9bcc2,0.9992918968200684,0
9316428b4_713,6,1,15.8507,562.5,17.872,3187.5,9316428b4,0.9999992847442627,0
935e4c9b0_714,12,1,49.8667,562.5,53.0027,3281.25,935e4c9b0,0.9992949962615967,0
9367e95cc_715,15,1,25.3227,93.75,28.6667,1125.0,9367e95cc,0.9916343688964844,0
9369b4be6_716,9,1,29.9413,843.75,33.504,5718.75,9369b4be6,0.9940540194511414,1
93e10b125_717,1,1,18.224,3843.75,19.12,5625.0,93e10b125,0.9998437166213989,0
9425c4b01_718,12,1,51.3493,562.5,54.4853,3281.25,9425c4b01,0.9989047050476074,0
942ca05c0_719,16,4,46.0213,3093.75,47.856,4593.75,942ca05c0,0.9567010402679443,1
942ca05c0_720,16,4,0.46399999999999997,3093.75,2.2987,4593.75,942ca05c0,0.9985263347625732,0
944edda33_721,2,1,43.7867,468.75,45.5627,3000.0,944edda33,0.980061948299408,1
945c8d7a8_722,5,1,56.3947,4781.25,58.7467,10406.2,945c8d7a8,0.9977820515632629,0
946390b26_723,10,1,13.7172,947.461,16.1611,10852.7,946390b26,0.9224424958229065,0
9496d86bf_724,0,1,40.5813,5906.25,41.872,7500.0,9496d86bf,0.9981014132499695,0
956aaf47c_725,23,1,23.1503,7235.16,29.2339,11283.4,956aaf47c,0.9918334484100342,0
958db1ebe_726,19,1,28.0213,281.25,29.5733,2812.5,958db1ebe,0.08714286983013153,1
960572cd4_727,7,1,5.9413,4687.5,9.0827,11437.5,960572cd4,0.7899081110954285,1
96fc32e3d_728,23,4,37.6976,6459.96,45.6214,11627.9,96fc32e3d,0.9999583959579468,0
97630c03d_729,0,1,11.8667,5906.25,13.1573,7500.0,97630c03d,0.9812639951705933,0
983a13114_730,20,1,37.856,2343.75,41.29600000000001,5718.75,983a13114,0.558792233467102,1
986405edb_731,8,1,36.6453,3750.0,40.768,5531.25,986405edb,0.9981346130371094,0
988e03248_732,10,1,37.2854,947.461,39.7293,10852.7,988e03248,0.2933308780193329,1
989b95591_733,18,1,55.4827,3187.5,56.176,5062.5,989b95591,0.7757781744003296,1
996546525_734,23,1,45.9639,7235.16,52.0475,11283.4,996546525,0.9957333207130432,0
99f72cf18_735,11,1,35.5614,1808.79,36.6991,5684.77,99f72cf18,0.9937416911125183,0
9a76cab9c_736,17,1,17.8293,1312.5,24.2827,3937.5,9a76cab9c,0.9999114274978638,0
9a76cab9c_737,17,1,1.7387,1312.5,8.192,3937.5,9a76cab9c,0.999886155128479,0
9a76cab9c_738,17,1,13.7813,1312.5,20.2347,3937.5,9a76cab9c,0.9999681711196899,0
9a9951303_739,17,4,23.28,1406.25,25.888,3937.5,9a9951303,0.9999849796295166,0
9abdbfc9f_740,12,1,18.6187,562.5,21.7547,3281.25,9abdbfc9f,0.9998317956924438,0
9afa17810_741,7,1,0.528,4687.5,3.6693,11437.5,9afa17810,0.39332446455955505,1
9b92a698e_742,9,1,42.0693,843.75,45.632,5718.75,9b92a698e,0.96503084897995,0
9bdc79a14_743,5,1,30.4907,4781.25,32.8427,10406.2,9bdc79a14,0.8974728584289551,1
9c2286d0c_744,18,1,40.4267,3187.5,41.12,5062.5,9c2286d0c,0.9995219707489014,0
9c8947073_745,0,1,25.7653,5906.25,27.055999999999997,7500.0,9c8947073,0.023829953745007515,1
9c9aa37f5_746,6,1,3.9733,562.5,6.1173,4406.25,9c9aa37f5,0.9999988079071045,0
9ca91d4bc_747,13,1,36.1813,93.75,36.8053,843.75,9ca91d4bc,0.2415376603603363,1
9cb1f4a34_748,17,4,27.3653,1406.25,29.9733,3937.5,9cb1f4a34,0.9998699426651001,0
9cb6ae5e3_749,0,1,39.7173,5906.25,40.512,8250.0,9cb6ae5e3,0.9978099465370178,0
9cccd9345_750,2,1,54.1973,468.75,55.9733,3000.0,9cccd9345,0.9991450309753418,0
9d1eee84d_751,4,1,28.768,2343.75,30.624000000000002,4218.75,9d1eee84d,0.04861690104007721,1
9d293be93_752,12,1,52.7627,562.5,55.8987,3281.25,9d293be93,0.9993560910224915,0
9d2bf51ce_753,21,1,54.4907,3281.25,55.583999999999996,4125.0,9d2bf51ce,0.4725356101989746,0
9d6de44f0_754,7,1,1.1787,4687.5,4.32,11437.5,9d6de44f0,0.9135855436325073,1
9dad9aacc_755,23,1,21.5423,7235.16,27.6259,11283.4,9dad9aacc,0.9811181426048279,0
9df5da644_756,16,4,47.1253,3093.75,48.96,4593.75,9df5da644,0.9995962977409363,0
9e242fe66_757,16,4,30.96,3093.75,32.7947,4593.75,9e242fe66,0.9961639642715454,0
9e52cf6ad_758,21,1,29.5573,3281.25,30.6507,4125.0,9e52cf6ad,0.17221350967884064,1
9e5d5b03e_759,17,4,39.6853,1406.25,42.2933,3937.5,9e5d5b03e,0.5979748964309692,1
9ec0c64c0_760,6,1,54.48,562.5,56.5013,3187.5,9ec0c64c0,0.9999594688415527,0
9f10784cd_761,8,1,20.496,3750.0,24.6187,5531.25,9f10784cd,0.995943009853363,0
9f8ebbfc3_762,15,1,23.776,93.75,27.12,1125.0,9f8ebbfc3,0.6747442483901978,1
9f8fcb625_763,23,1,52.7673,7235.16,58.851000000000006,11283.4,9f8fcb625,0.9754323363304138,0
9fbd7e1f6_764,13,1,51.9467,93.75,52.5707,843.75,9fbd7e1f6,0.897377610206604,0
a00373b12_765,13,1,11.9627,93.75,12.5867,843.75,a00373b12,0.9293540716171265,1
a0af97b46_766,7,1,21.2853,4687.5,24.4267,11437.5,a0af97b46,0.0834103599190712,1
a0c662123_767,0,1,6.6347,5906.25,7.4293,8250.0,a0c662123,0.8425281643867493,1
a1048dac6_768,15,1,15.6533,93.75,18.9973,1125.0,a1048dac6,0.9986093044281006,0
a17b9af5d_769,4,1,9.7387,2343.75,11.5947,4218.75,a17b9af5d,0.9999712705612183,0
a1b1a5e31_770,3,1,5.6,1031.25,6.3413,2812.5,a1b1a5e31,0.6294483542442322,0
a1d96c821_771,18,1,50.32,3187.5,51.0133,5062.5,a1d96c821,0.12817838788032532,1
a1ef2a84f_772,21,1,47.7013,3281.25,48.7947,4125.0,a1ef2a84f,0.40660351514816284,0
a2045d15d_773,22,1,49.1093,10687.5,50.7147,13687.5,a2045d15d,0.9928898811340332,0
a212bf2e0_774,13,1,5.167999999999998,93.75,5.7920000000000025,843.75,a212bf2e0,0.7679834365844727,1
a2441a74b_775,17,4,22.9547,1312.5,25.488000000000003,7406.25,a2441a74b,0.8503304123878479,0
a2441a74b_776,17,4,10.0213,1312.5,12.5547,7406.25,a2441a74b,0.9141414165496826,0
a277651b1_777,4,1,41.4293,2343.75,43.2853,4218.75,a277651b1,0.2928614914417267,1
a2a211fa8_778,19,1,17.7653,281.25,19.3173,2812.5,a2a211fa8,0.999503493309021,0
a2b073406_779,23,4,40.7684,6459.96,48.6922,11627.9,a2b073406,0.9998910427093506,0
a3194950c_780,5,1,8.7947,4781.25,11.1467,10406.2,a3194950c,0.9663642644882202,0
a38cadf2c_781,10,1,7.7613,947.461,10.2052,10852.7,a38cadf2c,0.9996781349182129,0
a3d1e4f37_782,16,4,14.0107,3093.75,15.8453,4593.75,a3d1e4f37,0.9952496290206909,0
a4035e64b_783,14,1,7.104,3750.0,7.376,6468.75,a4035e64b,0.9891575574874878,1
a461f82cd_784,5,1,26.6133,4781.25,28.9653,10406.2,a461f82cd,0.993435263633728,0
a4b2f4298_785,8,1,43.536,3750.0,47.6587,5531.25,a4b2f4298,0.14535722136497498,1
a5034a8b3_786,4,1,39.5733,2531.25,41.76,4031.25,a5034a8b3,0.9989392161369324,0
a54894b33_787,0,1,23.424,5906.25,24.2187,8250.0,a54894b33,0.9952074885368347,0
a5b66a68d_788,0,1,13.5093,5906.25,14.304,8250.0,a5b66a68d,0.969490110874176,0
a5ceef07b_789,4,1,7.984,2343.75,9.84,4218.75,a5ceef07b,0.9229018092155457,1
a5eface9a_790,1,1,37.7973,3843.75,38.6933,5625.0,a5eface9a,0.9920998215675354,0
a5f008080_791,6,1,18.3307,562.5,20.4747,4406.25,a5f008080,0.99978107213974,0
a64b357d4_792,20,1,50.7413,2343.75,54.1813,5718.75,a64b357d4,0.9917417764663696,0
a6610076b_793,20,1,35.0933,1312.5,40.4747,6093.75,a6610076b,0.9997928738594055,0
a66546dfd_794,19,1,38.0373,281.25,39.5893,2812.5,a66546dfd,0.999637246131897,0
a66d44311_795,6,1,41.8987,562.5,44.0427,4406.25,a66d44311,0.9997977614402771,0
a691e3d90_796,9,1,39.952,843.75,43.5147,5718.75,a691e3d90,0.8053081035614014,1
a6b4dda07_797,21,1,1.7867,3281.25,2.88,4125.0,a6b4dda07,0.9262285232543945,1
a6c887130_798,18,1,11.3547,3187.5,12.048,5062.5,a6c887130,0.999767005443573,0
a79847d38_799,13,1,50.464,93.75,51.088,843.75,a79847d38,0.9993997812271118,0
a7ff51ac4_800,22,1,32.1173,10687.5,33.7227,13687.5,a7ff51ac4,0.9965872764587402,0
a82f931d1_801,9,1,8.6667,1125.0,11.472000000000001,5250.0,a82f931d1,0.9855101108551025,0
a8e6d4d75_802,21,1,35.7707,3281.25,36.864000000000004,4125.0,a8e6d4d75,0.9891698956489563,0
a90c80393_803,18,1,26.2773,3187.5,26.9707,5062.5,a90c80393,0.3821844458580017,1
a92850ccd_804,2,1,53.744,468.75,55.52,3000.0,a92850ccd,0.48643428087234497,1
a9637eb5b_805,23,1,41.378,7235.16,47.4616,11283.4,a9637eb5b,0.9615606665611267,0
a9868c3d1_806,21,1,7.0293,3281.25,8.1227,4125.0,a9868c3d1,0.0775405764579773,1
a993402e2_807,23,4,40.5014,6459.96,48.4252,11627.9,a993402e2,0.9984663724899292,0
a993402e2_808,23,4,31.9507,6459.96,39.8745,11627.9,a993402e2,0.9669896364212036,0
aa7d3cfe0_809,10,1,6.2752,947.461,8.7191,10852.7,aa7d3cfe0,0.999467670917511,0
aacebff62_810,9,1,25.8933,843.75,29.456,5718.75,aacebff62,0.9190118908882141,1
ab383c341_811,1,1,50.9067,3843.75,51.8027,5625.0,ab383c341,0.9997705817222595,0
ab5e71344_812,19,1,31.4827,281.25,33.0347,2812.5,ab5e71344,0.9966925382614136,0
ab900ff48_813,6,1,40.32,562.5,42.464,4406.25,ab900ff48,0.9994609951972961,0
abbef468c_814,4,1,30.4853,2343.75,32.3413,4218.75,abbef468c,0.017416207119822502,1
abd8cff8d_815,19,1,33.1467,281.25,34.6987,2812.5,abd8cff8d,0.9987319111824036,0
abed3437e_816,0,1,16.544,5906.25,17.3387,8250.0,abed3437e,0.9952085614204407,1
ac3da0b30_817,18,1,16.4213,3187.5,17.1147,5062.5,ac3da0b30,0.014477334916591644,1
ac7721796_818,6,1,55.5733,562.5,57.5947,3187.5,ac7721796,0.999778687953949,0
acb80ff69_819,16,4,48.65600000000001,3093.75,50.4907,4593.75,acb80ff69,0.9993906021118164,0
acc030d72_820,20,1,22.544,1312.5,27.9253,6093.75,acc030d72,0.9999963045120239,0
acff61b19_821,15,1,24.0213,93.75,27.3653,1125.0,acff61b19,0.9956827163696289,0
addfd4f67_822,4,1,9.456,2343.75,11.312000000000001,4218.75,addfd4f67,0.998786985874176,0
ae210f726_823,3,1,44.1333,1031.25,44.8747,2812.5,ae210f726,0.4934677183628082,0
ae4a3b1e2_824,12,1,41.424,562.5,44.56,3281.25,ae4a3b1e2,0.9951025247573853,0
ae4ed2b70_825,22,1,17.4827,10687.5,19.088,13687.5,ae4ed2b70,0.9858700037002563,0
ae521f781_826,7,1,39.88800000000001,4687.5,43.0293,11437.5,ae521f781,0.7937265038490295,0
